2024-01-30 15:06:26.4482|0|INFO|StepMaster.Program|Process start |url: |action: 
2024-01-30 15:06:26.8054|60|WARN|Microsoft.AspNetCore.DataProtection.Repositories.FileSystemXmlRepository|Storing keys in a directory '/root/.aspnet/DataProtection-Keys' that may not be persisted outside of the container. Protected data will be unavailable when container is destroyed. |url: |action: 
2024-01-30 15:06:26.8374|35|WARN|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|No XML encryptor configured. Key {2e2272fc-4035-4e98-85c5-fd3d4e100bdd} may be persisted to storage in unencrypted form. |url: |action: 
2024-01-30 15:06:26.9063|14|INFO|Microsoft.Hosting.Lifetime|Now listening on: http://[::]:80 |url: |action: 
2024-01-30 15:06:26.9063|0|INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2024-01-30 15:06:26.9148|0|INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2024-01-30 15:06:26.9148|0|INFO|Microsoft.Hosting.Lifetime|Content root path: /app |url: |action: 
2024-01-30 15:07:27.5746|0|INFO|Microsoft.Hosting.Lifetime|Application is shutting down... |url: |action: 
2024-01-30 15:07:39.1353|0|INFO|StepMaster.Program|Process start |url: |action: 
2024-01-30 15:07:39.4571|60|WARN|Microsoft.AspNetCore.DataProtection.Repositories.FileSystemXmlRepository|Storing keys in a directory '/root/.aspnet/DataProtection-Keys' that may not be persisted outside of the container. Protected data will be unavailable when container is destroyed. |url: |action: 
2024-01-30 15:07:39.4847|35|WARN|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|No XML encryptor configured. Key {1519ee1f-2548-4d25-8993-2ef69ad50eb4} may be persisted to storage in unencrypted form. |url: |action: 
2024-01-30 15:07:39.5361|14|INFO|Microsoft.Hosting.Lifetime|Now listening on: http://[::]:80 |url: |action: 
2024-01-30 15:07:39.5361|0|INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2024-01-30 15:07:39.5361|0|INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2024-01-30 15:07:39.5444|0|INFO|Microsoft.Hosting.Lifetime|Content root path: /app |url: |action: 
2024-01-30 15:08:31.3373|3|WARN|Microsoft.AspNetCore.HttpsPolicy.HttpsRedirectionMiddleware|Failed to determine the https port for redirect. |url: http://localhost/api/Regions/GetRegions|action: GetRegions
2024-01-30 15:10:30.6865|0|INFO|Microsoft.Hosting.Lifetime|Application is shutting down... |url: |action: 
2024-01-30 15:10:44.8737|0|INFO|StepMaster.Program|Process start |url: |action: 
2024-01-30 15:10:45.2654|60|WARN|Microsoft.AspNetCore.DataProtection.Repositories.FileSystemXmlRepository|Storing keys in a directory '/root/.aspnet/DataProtection-Keys' that may not be persisted outside of the container. Protected data will be unavailable when container is destroyed. |url: |action: 
2024-01-30 15:10:45.2935|35|WARN|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|No XML encryptor configured. Key {c26c67b9-1b1e-4600-9cc6-3def926ba01e} may be persisted to storage in unencrypted form. |url: |action: 
2024-01-30 15:10:45.3629|14|INFO|Microsoft.Hosting.Lifetime|Now listening on: http://[::]:80 |url: |action: 
2024-01-30 15:10:45.3629|0|INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |url: |action: 
2024-01-30 15:10:45.3629|0|INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development |url: |action: 
2024-01-30 15:10:45.3629|0|INFO|Microsoft.Hosting.Lifetime|Content root path: /app |url: |action: 
